arc	source	where	terms	status	hits_per_head	top_paths	quote
B80_sl4_adproof	main	frontier/B80_sl4_adproof/FINDINGS.md:24-25	symbolic-m eps-series pinv-limit stalled	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":7,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	frontier/B70_trace_ring/symbolic_m_pinv.py | frontier/README.md | frontier/REPO_STATE.md | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	B70 tried the symbolic-m eps-series pinv-limit directly over Q[m] and stalled at SL(4) (L=12)
B81_sl5_adproof	main	frontier/B81_sl5_adproof/FINDINGS.md:26-27	m-interpolation well-defined pinv-limit characteristic	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the ε-series pinv-limit does not produce a well-defined characteristic polynomial — m-interpolation is invalid and the CRT reconstruction cannot be applied
B82_consolidation	main	frontier/B82_consolidation/FINDINGS.md:66	verdict	UNSWEEPABLE			Verdict: there is no physics here.
B82_consolidation	main	frontier/B82_consolidation/FINDINGS.md:68-69	physics-probing re-litigate genuinely evidence	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the physics-probing chapter is closed; future runs should not re-litigate these kills without genuinely new evidence
B83_sln_apolynomial	main	frontier/B83_sln_apolynomial/FINDINGS.md:24	numerically principal component locatable	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":12,""claude/outside-bench"":11,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":10}"	docs/NOVELTY_AUDIT.md | frontier/B78_degree_rank_n5/FINDINGS.md | frontier/B78_degree_rank_n5/README.md | frontier/B78_degree_rank_n5/probe.py | frontier/B79_mn_table/FINDINGS.md | frontier/B79_mn_table/probe.py | papers/SLN_FIGURE_EIGHT_SKELETON.md | papers/VALIDATION_LEDGER.md | +3 catch-all	the principal SL(5) component is not numerically locatable (B78)
B83_sln_apolynomial	main	frontier/B83_sln_apolynomial/FINDINGS.md:41-42	principal component deferred equals	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":16,""claude/outside-bench"":18,""codex/seat-r001"":17,""main"":17,""paper/structure-genesis-first"":16}"	docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | +5 catch-all	The full derivation of why the principal component's slope equals the rank is deferred
B84_sl5_gauge_barrier	main	frontier/B84_sl5_gauge_barrier/FINDINGS.md:35	seed-averaging pinv-limit gauge-fix numerical	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	frontier/B738_pathfinder_compiler/kill_graph.json | papers/VALIDATION_LEDGER.md	No numerical gauge-fix, θ-split, or seed-averaging can recover the SL(5) tower from the pinv-limit.
B85_tower_lynchpin	main	frontier/B85_tower_lynchpin/FINDINGS.md:34-35	pinv-limit canonically numerical converge	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B84_sl5_gauge_barrier/probe.py | papers/VALIDATION_LEDGER.md | docs/views/THE_SPINE.md | docs/LAW_MAP.md | +2 catch-all	Numerical routes are DEAD (B84/V67): the ε-series pinv-limit does not converge canonically at the char(M^2)^2 sector
B85_tower_lynchpin	main	frontier/B85_tower_lynchpin/FINDINGS.md:51	representation numerical shortcut remains	LEAD	"{""audit/b775-braver-questions"":17,""claude/new-session-qor5up"":16,""claude/outside-bench"":23,""codex/seat-r001"":25,""main"":23,""paper/structure-genesis-first"":18}"	docs/atlas/FAILURE_ATLAS.md | docs/views/VERDICT_LEDGER.md | frontier/B58_phaseA/SMOOTH_POINT_TEST.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B770_closure_census/census.json | frontier/B774_chord_pass/stageA_scan.json | +6 catch-all	No numerical or representation shortcut remains
B86_unification_synthesis	main	frontier/B86_unification_synthesis/FINDINGS.md:34	external standing contact closed	LEAD	"{""audit/b775-braver-questions"":30,""claude/new-session-qor5up"":22,""claude/outside-bench"":43,""codex/seat-r001"":33,""main"":39,""paper/structure-genesis-first"":27}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/STRATEGIC_SYNTHESIS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | +13 catch-all	The external check cannot be closed here (the standing rule is no external contact)
B86_unification_synthesis	main	frontier/B86_unification_synthesis/FINDINGS.md:45	governance promotion outreach dormant	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":11,""codex/seat-r001"":10,""main"":11,""paper/structure-genesis-first"":9}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | frontier/B770_closure_census/CENSUS.md | frontier/B770_closure_census/census.json | papers/SLN_FIGURE_EIGHT_SKELETON.md | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +4 catch-all	no promotion to CLAIMS.md without the GOVERNANCE §5 gate; EXPERT_OUTREACH.md dormant
B87_m3_genus	main	FINDINGS.md line 56-58 (2026-07-09 addendum)	in-session available database ptolemy	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":2}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | +1 catch-all	the exact solve needs Magma (or the Ptolemy database), neither available in-session
B87_m3_genus	main	FINDINGS.md line 61-63	a-polynomial remains genuine genus	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":24,""codex/seat-r001"":26,""main"":24,""paper/structure-genesis-first"":23}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B69_metallic_apoly_family/NOVELTY_CHECK.md | frontier/B738_pathfinder_compiler/FACT_COMPUTED_SWEEP.md | frontier/B738_pathfinder_compiler/SHORTLIST.md | +5 catch-all	The SL(2,ℂ) A-polynomial genus for m ≥ 2 remains a genuine open edge
B88_sl4_census	main	FINDINGS.md lines 33-36	completeness numerical symbolic search	GENERIC	"{""audit/b775-braver-questions"":37,""claude/new-session-qor5up"":38,""claude/outside-bench"":53,""codex/seat-r001"":44,""main"":52,""paper/structure-genesis-first"":39}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B622_silver_exterior/compute_m136_torsion.py | frontier/B666_leads_campaign/cellT/TRIAGE_TABLE.md | frontier/B738_pathfinder_compiler/kill_graph.json | +11 catch-all	true completeness needs the symbolic Fix(T_1²) (the B71 route at rank 4 ... not a numerical search
B96_geometry_invariants	main	FINDINGS.md line 33-34	unavailable standalone requires adjoint	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":9,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | frontier/B1190_close_loop_batch2/verification/batch2_cells.json | +4 catch-all	SnapPy's exact adjoint torsion requires Sage (unavailable standalone)
B96_geometry_invariants	main	FINDINGS.md line 34-35	from-scratch garoufalidis invariant calibrate	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":7}"	frontier/B738_pathfinder_compiler/kill_graph.json | frontier/README.md | papers/VALIDATION_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | +3 catch-all	a from-scratch Dimofte–Garoufalidis 1-loop invariant did not calibrate to the known τ₁=−3, τ₂=−16 here, so it is not reported as a number
B98_geometric_jacobian	main	FINDINGS.md line 14-15	jacobian spectrum	GENERIC	"{""audit/b775-braver-questions"":162,""claude/new-session-qor5up"":160,""claude/outside-bench"":166,""codex/seat-r001"":158,""main"":162,""paper/structure-genesis-first"":157}"	docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/THEOREM_LEDGER.md | docs/UNIFIED_STATE.md | docs/atlas/FAILURE_ATLAS.md | docs/views/CLOSED_DOORS.md | +10 catch-all	We had never computed the Jacobian spectrum there.
B105_n5_wall_and_convergence	main	FINDINGS.md 'Conclusion (honest)' and README.md	catalog open	GENERIC	"{""audit/b775-braver-questions"":193,""claude/new-session-qor5up"":192,""claude/outside-bench"":201,""codex/seat-r001"":191,""main"":202,""paper/structure-genesis-first"":198}"	docs/AUDIT_2026-07-05.md | docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/RECONTEXT_AUDIT_AND_MASTERPLAN_2026-07.md | docs/THEOREM_REGISTRY.md | +9 catch-all	the explicit n≥5 catalog is OPEN
B105_n5_wall_and_convergence	main	probe.py docstring CONVERGENCE section	thesis stage proof sets	GENERIC	"{""audit/b775-braver-questions"":47,""claude/new-session-qor5up"":40,""claude/outside-bench"":60,""codex/seat-r001"":49,""main"":56,""paper/structure-genesis-first"":42}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/atlas/FAILURE_ATLAS.md | docs/views/VERDICT_LEDGER.md | frontier/B148_kappa_fricke_metallic/FINDINGS.md | +14 catch-all	This stage SETS UP the thesis; it does NOT attempt that proof.
B105_n5_wall_and_convergence	main	FINDINGS.md Correction B	mathematical boundary	GENERIC	"{""audit/b775-braver-questions"":152,""claude/new-session-qor5up"":140,""claude/outside-bench"":170,""codex/seat-r001"":161,""main"":161,""paper/structure-genesis-first"":149}"	docs/CAMPAIGN_STATUS.md | docs/CLOSURE_MASTERPLAN.md | docs/CODEX_AUDIT_RESPONSE_2026-07-12.md | docs/ERROR_LEDGER.md | docs/LAW_MAP.md | docs/LITERATURE_SWEEP2_2026-07-13.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | +34 catch-all	There is NO mathematical boundary
B106_dehn_filling_anatomy	main	FINDINGS.md intro	degree third class lives	GENERIC	"{""audit/b775-braver-questions"":93,""claude/new-session-qor5up"":80,""claude/outside-bench"":105,""codex/seat-r001"":92,""main"":103,""paper/structure-genesis-first"":90}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | +14 catch-all	the third class, never computed, where degree=rank lives
B106_dehn_filling_anatomy	main	FINDINGS.md D3	rank-4 exhaustiveness symbolic spectra	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":6,""codex/seat-r001"":7,""main"":6,""paper/structure-genesis-first"":5}"	docs/OPEN_LEADS.md | frontier/B770_closure_census/census.json | frontier/B775_phase2_wave1/cells/P2W6-B106/compute.py | frontier/B775_phase2_wave1/wave6_results.json | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	**Exhaustiveness** over *all* rank-4 spectra needs the symbolic `Fix(T₁²)` (the B71 route at rank 4) — **open**
B107_physics_connection_audit	main	B109_trace_map_dynamics/LITERATURE_L5.md Task 4 (cross-referenced by B107/B109 arc)	literature published specific relation	GENERIC	"{""audit/b775-braver-questions"":47,""claude/new-session-qor5up"":40,""claude/outside-bench"":49,""codex/seat-r001"":47,""main"":47,""paper/structure-genesis-first"":42}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/THEOREM_REGISTRY.md | docs/views/VERDICT_LEDGER.md | frontier/B109_trace_map_dynamics/LITERATURE_L5.md | frontier/B460_relation_r1_child/FINDINGS.md | +11 catch-all	the specific power relation `Mⁿ = L`... was not found stated in the published literature as of this search
B109_trace_map_dynamics	main	LITERATURE_L5.md Task 4	literature published specific relation	GENERIC	"{""audit/b775-braver-questions"":46,""claude/new-session-qor5up"":39,""claude/outside-bench"":48,""codex/seat-r001"":46,""main"":46,""paper/structure-genesis-first"":41}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/THEOREM_REGISTRY.md | docs/views/VERDICT_LEDGER.md | frontier/B460_relation_r1_child/FINDINGS.md | frontier/B460_relation_r1_child/PREREGISTRATION.md | +11 catch-all	the specific power relation `Mⁿ = L`... **was not found stated in the published literature** as of this search
B109_trace_map_dynamics	main	LITERATURE_L5.md Task 4	verify-don t-trust literature specialist	LEAD	"{""audit/b775-braver-questions"":33,""claude/new-session-qor5up"":32,""claude/outside-bench"":37,""codex/seat-r001"":33,""main"":37,""paper/structure-genesis-first"":33}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/UNIFIED_STATE.md | docs/views/VERDICT_LEDGER.md | frontier/B156_omega_strict_full_cone/FINDINGS.md | frontier/B199_metallic_exponent_law/workflow_result.json | +4 catch-all	Verify-don't-trust caveat: a negative literature search is not a proof of novelty; flagged for a specialist read before any published novelty claim.
B110_off_locus_sector	main	FINDINGS.md 'the answer' section	figure-eight off-locus irreducible forced	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":16,""claude/outside-bench"":19,""codex/seat-r001"":17,""main"":19,""paper/structure-genesis-first"":16}"	docs/atlas/FAILURE_ATLAS.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B115_higher_generality/FINDINGS.md | frontier/B115_higher_generality/probe.py | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/README.md | frontier/REPO_STATE.md | +2 catch-all	there is no figure-eight SL(3) irreducible rep off the forced locus: the off-locus sector is **EMPTY for 4₁ at SL(3)**
B110_off_locus_sector	main	FINDINGS.md honest scope section	off-principal s011 multichannel manifolds	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	frontier/README.md | papers/VALIDATION_LEDGER.md | speculations/S011_off_locus_sector.md | speculations/S025_offprincipal_higher_rank.md | +1 catch-all	The broader S011 fork — off-principal **multichannel** content at **higher rank** or for **other manifolds** — is **not** settled here and stays **OPEN**
B115_higher_generality	main	FINDINGS.md #5	character-variety figure-eight heusener-mu oz-porti	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":6}"	frontier/B102_hitchin_continuation/probe.py | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B71_sl3_apoly/probe.py | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +1 catch-all	there is **no SL(4) figure-eight character-variety classification** (the SL(3) one is Heusener-Muñoz-Porti arXiv:1505.04451; no SL(4) analogue exists in the literature)
B115_higher_generality	main	FINDINGS.md #4	character-variety genus-2 needs	LEAD	"{""audit/b775-braver-questions"":21,""claude/new-session-qor5up"":21,""claude/outside-bench"":24,""codex/seat-r001"":22,""main"":24,""paper/structure-genesis-first"":21}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B142_klein4_and_magic_cartography/FINDINGS.md | frontier/B530_natural_history/FINDINGS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | +3 catch-all	this needs a **genus-2 SL(n) character-variety construction not in the repo**
B117_interleaving	main	FINDINGS.md 'Path 4' section	gauge-corrupted consistency decisive check	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":7}"	frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/REPO_STATE.md | papers/VALIDATION_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | +2 catch-all	n=6 is gauge-corrupted, so this is a consistency check, not a decisive test
B119_mk_scalar_mechanism	main	FINDINGS.md 'the brave k=n attempt' section	dehn-filling finite-order irreducibly principal	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":12,""codex/seat-r001"":12,""main"":12,""paper/structure-genesis-first"":11}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B95_degree_rank_mechanism/probe.py | frontier/README.md | frontier/REPO_STATE.md | papers/VALIDATION_LEDGER.md | +3 catch-all	the principal Dehn-filling rep does **not exist irreducibly** (B95 — at n=5 the forced spectrum {1,1,1,-1,-1} has A^2=I -> dihedral -> reducible; at n>=6 no finite-order spectrum of the forced shape)
