arc	source	where	terms	status	hits_per_head	top_paths	quote
B83_sln_apolynomial	main	frontier/B83_sln_apolynomial/FINDINGS.md:24	numerically principal component locatable	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":12,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":10}"	CHANGELOG.md | docs/NOVELTY_AUDIT.md | frontier/B78_degree_rank_n5/FINDINGS.md | frontier/B78_degree_rank_n5/README.md | frontier/B78_degree_rank_n5/probe.py	the principal SL(5) component is not numerically locatable (B78)
B83_sln_apolynomial	main	frontier/B83_sln_apolynomial/FINDINGS.md:41-42	principal component deferred equals	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":16,""claude/outside-bench"":18,""claude/physics-seat-evaluation-8dkbrl"":17,""codex/seat-r001"":17,""main"":17,""paper/structure-genesis-first"":16}"	CHANGELOG.md | PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/progress/PROGRESS_2026-Q2.md	The full derivation of why the principal component's slope equals the rank is deferred
B84_sl5_gauge_barrier	main	frontier/B84_sl5_gauge_barrier/FINDINGS.md:35	seed-averaging pinv-limit gauge-fix numerical	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""claude/physics-seat-evaluation-8dkbrl"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	frontier/B738_pathfinder_compiler/kill_graph.json | papers/VALIDATION_LEDGER.md	No numerical gauge-fix, θ-split, or seed-averaging can recover the SL(5) tower from the pinv-limit.
B85_tower_lynchpin	main	frontier/B85_tower_lynchpin/FINDINGS.md:34-35	pinv-limit canonically numerical converge	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""claude/physics-seat-evaluation-8dkbrl"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":6}"	CHANGELOG.md | docs/progress/PROGRESS_2026-Q2.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B84_sl5_gauge_barrier/probe.py	Numerical routes are DEAD (B84/V67): the ε-series pinv-limit does not converge canonically at the char(M^2)^2 sector
B85_tower_lynchpin	main	frontier/B85_tower_lynchpin/FINDINGS.md:51	representation numerical shortcut remains	LEAD	"{""audit/b775-braver-questions"":17,""claude/new-session-qor5up"":16,""claude/outside-bench"":23,""claude/physics-seat-evaluation-8dkbrl"":23,""codex/seat-r001"":25,""main"":23,""paper/structure-genesis-first"":18}"	CHANGELOG.md | PROGRESS_LOG.md | docs/atlas/FAILURE_ATLAS.md | docs/progress/PROGRESS_2026-Q2.md | docs/progress/REVIEWS.md	No numerical or representation shortcut remains
B86_unification_synthesis	main	frontier/B86_unification_synthesis/FINDINGS.md:34	external standing contact closed	GENERIC	"{""audit/b775-braver-questions"":30,""claude/new-session-qor5up"":22,""claude/outside-bench"":43,""claude/physics-seat-evaluation-8dkbrl"":39,""codex/seat-r001"":33,""main"":39,""paper/structure-genesis-first"":27}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md	The external check cannot be closed here (the standing rule is no external contact)
B86_unification_synthesis	main	frontier/B86_unification_synthesis/FINDINGS.md:45	governance promotion outreach dormant	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":10,""main"":11,""paper/structure-genesis-first"":9}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/progress/PROGRESS_2026-Q2.md	no promotion to CLAIMS.md without the GOVERNANCE §5 gate; EXPERT_OUTREACH.md dormant
B87_m3_genus	main	FINDINGS.md line 56-58 (2026-07-09 addendum)	in-session available database ptolemy	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""claude/physics-seat-evaluation-8dkbrl"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":2}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | CHANGELOG.md	the exact solve needs Magma (or the Ptolemy database), neither available in-session
B87_m3_genus	main	FINDINGS.md line 61-63	a-polynomial remains genuine genus	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":24,""claude/physics-seat-evaluation-8dkbrl"":24,""codex/seat-r001"":26,""main"":24,""paper/structure-genesis-first"":23}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md	The SL(2,ℂ) A-polynomial genus for m ≥ 2 remains a genuine open edge
B88_sl4_census	main	FINDINGS.md lines 33-36	completeness numerical symbolic search	GENERIC	"{""audit/b775-braver-questions"":37,""claude/new-session-qor5up"":38,""claude/outside-bench"":53,""claude/physics-seat-evaluation-8dkbrl"":52,""codex/seat-r001"":44,""main"":52,""paper/structure-genesis-first"":39}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md	true completeness needs the symbolic Fix(T_1²) (the B71 route at rank 4 ... not a numerical search
B96_geometry_invariants	main	FINDINGS.md line 33-34	unavailable standalone requires adjoint	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":7,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json	SnapPy's exact adjoint torsion requires Sage (unavailable standalone)
B96_geometry_invariants	main	FINDINGS.md line 34-35	from-scratch garoufalidis invariant calibrate	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":7}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/PROGRESS_2026-Q2.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/README.md	a from-scratch Dimofte–Garoufalidis 1-loop invariant did not calibrate to the known τ₁=−3, τ₂=−16 here, so it is not reported as a number
B98_geometric_jacobian	main	FINDINGS.md line 14-15	jacobian spectrum	LEAD	"{""audit/b775-braver-questions"":162,""claude/new-session-qor5up"":160,""claude/outside-bench"":166,""claude/physics-seat-evaluation-8dkbrl"":162,""codex/seat-r001"":158,""main"":162,""paper/structure-genesis-first"":157}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | REPRODUCIBILITY.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md	We had never computed the Jacobian spectrum there.
B105_n5_wall_and_convergence	main	FINDINGS.md 'Conclusion (honest)' and README.md	catalog open	LEAD	"{""audit/b775-braver-questions"":193,""claude/new-session-qor5up"":192,""claude/outside-bench"":201,""claude/physics-seat-evaluation-8dkbrl"":203,""codex/seat-r001"":191,""main"":202,""paper/structure-genesis-first"":198}"	ARCHITECTURE.md | CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | README.md | DELETED:docs/REVIEWS.md	the explicit n≥5 catalog is OPEN
B105_n5_wall_and_convergence	main	probe.py docstring CONVERGENCE section	thesis stage proof sets	LEAD	"{""audit/b775-braver-questions"":47,""claude/new-session-qor5up"":40,""claude/outside-bench"":60,""claude/physics-seat-evaluation-8dkbrl"":56,""codex/seat-r001"":49,""main"":56,""paper/structure-genesis-first"":42}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md	This stage SETS UP the thesis; it does NOT attempt that proof.
B105_n5_wall_and_convergence	main	FINDINGS.md Correction B	mathematical boundary	LEAD	"{""audit/b775-braver-questions"":152,""claude/new-session-qor5up"":140,""claude/outside-bench"":170,""claude/physics-seat-evaluation-8dkbrl"":162,""codex/seat-r001"":161,""main"":161,""paper/structure-genesis-first"":149}"	ARCHITECTURE.md | CHANGELOG.md | GOVERNANCE.md | PROGRESS_LOG.md | README.md | DELETED:docs/REVIEWS.md	There is NO mathematical boundary
B106_dehn_filling_anatomy	main	FINDINGS.md intro	degree third class lives	LEAD	"{""audit/b775-braver-questions"":93,""claude/new-session-qor5up"":80,""claude/outside-bench"":105,""claude/physics-seat-evaluation-8dkbrl"":103,""codex/seat-r001"":92,""main"":103,""paper/structure-genesis-first"":90}"	CHANGELOG.md | PROGRESS_LOG.md | REPRODUCIBILITY.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	the third class, never computed, where degree=rank lives
B106_dehn_filling_anatomy	main	FINDINGS.md D3	rank-4 exhaustiveness symbolic spectra	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":6,""claude/physics-seat-evaluation-8dkbrl"":6,""codex/seat-r001"":7,""main"":6,""paper/structure-genesis-first"":5}"	docs/OPEN_LEADS.md | frontier/B770_closure_census/census.json | frontier/B775_phase2_wave1/cells/P2W6-B106/compute.py | frontier/B775_phase2_wave1/wave6_results.json | papers/VALIDATION_LEDGER.md	**Exhaustiveness** over *all* rank-4 spectra needs the symbolic `Fix(T₁²)` (the B71 route at rank 4) — **open**
B107_physics_connection_audit	main	B109_trace_map_dynamics/LITERATURE_L5.md Task 4 (cross-referenced by B107/B109 arc)	literature published specific relation	LEAD	"{""audit/b775-braver-questions"":47,""claude/new-session-qor5up"":40,""claude/outside-bench"":49,""claude/physics-seat-evaluation-8dkbrl"":47,""codex/seat-r001"":47,""main"":47,""paper/structure-genesis-first"":42}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	the specific power relation `Mⁿ = L`... was not found stated in the published literature as of this search
B109_trace_map_dynamics	main	LITERATURE_L5.md Task 4	literature published specific relation	LEAD	"{""audit/b775-braver-questions"":46,""claude/new-session-qor5up"":39,""claude/outside-bench"":48,""claude/physics-seat-evaluation-8dkbrl"":46,""codex/seat-r001"":46,""main"":46,""paper/structure-genesis-first"":41}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	the specific power relation `Mⁿ = L`... **was not found stated in the published literature** as of this search
B109_trace_map_dynamics	main	LITERATURE_L5.md Task 4	verify-don t-trust literature specialist	LEAD	"{""audit/b775-braver-questions"":33,""claude/new-session-qor5up"":32,""claude/outside-bench"":37,""claude/physics-seat-evaluation-8dkbrl"":37,""codex/seat-r001"":33,""main"":37,""paper/structure-genesis-first"":33}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/NOVELTY_AUDIT.md | DELETED:docs/REVIEWS.md	Verify-don't-trust caveat: a negative literature search is not a proof of novelty; flagged for a specialist read before any published novelty claim.
B110_off_locus_sector	main	FINDINGS.md 'the answer' section	figure-eight off-locus irreducible forced	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":16,""claude/outside-bench"":19,""claude/physics-seat-evaluation-8dkbrl"":19,""codex/seat-r001"":17,""main"":19,""paper/structure-genesis-first"":16}"	CHANGELOG.md | docs/atlas/FAILURE_ATLAS.md | docs/progress/PROGRESS_2026-Q2.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md	there is no figure-eight SL(3) irreducible rep off the forced locus: the off-locus sector is **EMPTY for 4₁ at SL(3)**
B110_off_locus_sector	main	FINDINGS.md honest scope section	off-principal s011 multichannel manifolds	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	docs/progress/PROGRESS_2026-Q2.md | frontier/README.md | papers/VALIDATION_LEDGER.md | speculations/S011_off_locus_sector.md | speculations/S025_offprincipal_higher_rank.md	The broader S011 fork — off-principal **multichannel** content at **higher rank** or for **other manifolds** — is **not** settled here and stays **OPEN**
B115_higher_generality	main	FINDINGS.md #5	character-variety figure-eight heusener-mu oz-porti	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":6}"	PROGRESS_LOG.md | frontier/B102_hitchin_continuation/probe.py | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B71_sl3_apoly/probe.py | papers/VALIDATION_LEDGER.md	there is **no SL(4) figure-eight character-variety classification** (the SL(3) one is Heusener-Muñoz-Porti arXiv:1505.04451; no SL(4) analogue exists in the literature)
B115_higher_generality	main	FINDINGS.md #4	character-variety genus-2 needs	LEAD	"{""audit/b775-braver-questions"":21,""claude/new-session-qor5up"":21,""claude/outside-bench"":24,""claude/physics-seat-evaluation-8dkbrl"":24,""codex/seat-r001"":22,""main"":24,""paper/structure-genesis-first"":21}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | DELETED:docs/PROGRESS_LOG.md	this needs a **genus-2 SL(n) character-variety construction not in the repo**
B117_interleaving	main	FINDINGS.md 'Path 4' section	gauge-corrupted consistency decisive check	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":7}"	CHANGELOG.md | docs/progress/PROGRESS_2026-Q2.md | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json	n=6 is gauge-corrupted, so this is a consistency check, not a decisive test
B119_mk_scalar_mechanism	main	FINDINGS.md 'the brave k=n attempt' section	dehn-filling finite-order irreducibly principal	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":12,""claude/physics-seat-evaluation-8dkbrl"":12,""codex/seat-r001"":12,""main"":12,""paper/structure-genesis-first"":11}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/progress/PROGRESS_2026-Q2.md | docs/views/VERDICT_LEDGER.md	the principal Dehn-filling rep does **not exist irreducibly** (B95 — at n=5 the forced spectrum {1,1,1,-1,-1} has A^2=I -> dihedral -> reducible; at n>=6 no finite-order spectrum of the forced shape)
B120_tower_determination	main	FINDINGS.md S3+S5 section (correcting a prior handoff's absence claim)	counted closed height wrong	LEAD	"{""audit/b775-braver-questions"":23,""claude/new-session-qor5up"":22,""claude/outside-bench"":31,""claude/physics-seat-evaluation-8dkbrl"":30,""codex/seat-r001"":26,""main"":30,""paper/structure-genesis-first"":23}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | DELETED:docs/PROGRESS_LOG.md	and its 'no closed form' claim is wrong — a closed form does exist, once the h=n height is counted
B122_W_symmetric_powers	main	FINDINGS.md, 'Not a wall-bypass' section	trace-ring functorial found	LEAD	"{""audit/b775-braver-questions"":26,""claude/new-session-qor5up"":27,""claude/outside-bench"":28,""claude/physics-seat-evaluation-8dkbrl"":28,""codex/seat-r001"":26,""main"":28,""paper/structure-genesis-first"":25}"	CHANGELOG.md | PROGRESS_LOG.md | REPRODUCIBILITY.md | ROADMAP.md | docs/OPEN_LEADS.md	No functorial `Sym(W)→trace-ring` map was found
B123_arithmeticity_m1	main	FINDINGS.md sec 'Status / honest scope', and probe.py docstring	trace-field classifier	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":20,""claude/outside-bench"":24,""claude/physics-seat-evaluation-8dkbrl"":23,""codex/seat-r001"":23,""main"":23,""paper/structure-genesis-first"":20}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/progress/PROGRESS_2026-Q2.md	the repo has no trace-field classifier
B126_ladder_to_physics	main	probe.py docstring / FINDINGS.md sec 'Floor 1'	trace-field classifier	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":20,""claude/outside-bench"":24,""claude/physics-seat-evaluation-8dkbrl"":23,""codex/seat-r001"":23,""main"":23,""paper/structure-genesis-first"":20}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/progress/PROGRESS_2026-Q2.md	the repo has no trace-field classifier
B135_lee_yang_m_specific	main	FINDINGS.md D3	partition-function non-unitary complex-cs identification	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""claude/physics-seat-evaluation-8dkbrl"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	papers/VALIDATION_LEDGER.md | speculations/S030_yang_lee_two_categorifications.md	NOT a full RCFT identification (no torus partition-function / character match; the framework's object is the hyperbolic, non-unitary complex-CS quantization, related to M(2,5) via the quantum dimension/fusion, not a proven RCFT equality)
B138_s031_principal_lemma	main	frontier/B138_s031_principal_lemma/FINDINGS.md:32	evidence sealing	LEAD	"{""audit/b775-braver-questions"":72,""claude/new-session-qor5up"":57,""claude/outside-bench"":69,""claude/physics-seat-evaluation-8dkbrl"":68,""codex/seat-r001"":64,""main"":68,""paper/structure-genesis-first"":60}"	CHANGELOG.md | CLAIMS.md | GOVERNANCE.md | PROGRESS_LOG.md | REPRODUCIBILITY.md | DELETED:docs/REVIEWS.md	SL(4) sealing evidence was **not obtained**.
